"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2302",0,9,0.314455714890524,0.00192624116024235,0.565180590206292,0.0304554368671961,0.0527013994148001,0.517310287584597,0.00845358171541308,0.474230887944538,5.24275545049616e-06,1.75388878702747e-15,0.308324420211148,0.691675579788852,0.00975576958013491,0.166698996083605,0.82354523433626,1231725.61042942,2781905.34548834,16441.104266094,1.50926965399645,1120.68551601842,-1.34236278501339e-05,43398.1035646866,0.892850713415537,0.00713420845236047,104.287442366593
"2303",32,19,0.22168888612343,0.00233804653547006,0.789480447012465,0.639007232538424,0.567538972152397,0.767009485364533,0.232990513265412,2.72027354660594e-11,7.00439932209923e-10,6.42411608175257e-10,0.960148672167419,0.0398513278325814,2.23428460938583e-06,0.999997655875497,1.09839893260749e-07,301505.942408927,2247052.2653684,91412.3650272377,4.7123243090813,968.92976135388,-0.000531106240623631,67728.1582129945,0.799709588915575,0.00748879955522949,130.252964180103
"2304",42,13,0.81352842454405,0.00205943019775557,0.172002936559729,0.687392637403682,0.775618437009398,0.775499922312968,0.197779604450864,4.54785587798097e-05,0.0266558403019335,1.91543754550263e-05,0.999995270176213,4.72982378665927e-06,0.0835542898400552,0.916445706501259,3.65868546006994e-09,269414.647658821,2080712.24645013,68099.5800860692,4.53273196631577,995.571835055947,-0.0006330388214509,143761.167194752,0.0407085070200264,0.000924150346473325,261.245664143376
"2305",30,10,0.82262738595889,0.00245443278586608,0.0539717393391766,0.112716377398465,0.886807224052027,0.171400205614076,0.00304273419063144,0.0146587301059282,0.632496664415902,0.178401665673462,0.0249779735024994,0.975022026497501,0.281432996498252,0.716971244117671,0.00159575938407723,1062013.39418907,216634.849472903,36153.1922861468,3.47055054510944,1053.74515700713,-0.000385348206742201,64704.5155357046,0.224637878208887,0.00452818040782004,81.5331154199783
"2306",46,0,0.612200579758757,0.0011572910756676,0.0299627006100491,0.0742133121518418,0.479537106340285,0.197832500885135,0.0177907467116423,1.66945817888436e-08,0.784376732847099,2.86154151275594e-09,0.997062356343216,0.00293764365678411,0.00542250691670123,0.241707380330663,0.752870112752636,1564066.19176129,1309661.15219286,54960.0663988385,4.89748818965862,2085.45579982363,-0.000780014807912521,100588.206286193,0.107655532530043,0.00574172946637845,98.4738823648542
"2307",29,20,0.559012306527118,0.00206698010715889,0.36308753963327,0.00447546296520159,0.914056708610151,0.0819194405809527,7.29584727457986e-05,0.000422694871344474,0.917581096086204,3.80998875313537e-06,0.463105079420045,0.536894920579955,0.72723668460079,0.272575877355411,0.000187438043798982,1778924.46184717,895403.33120618,22421.9806757756,4.84051435437985,2657.05414967798,-0.000761563980432693,123420.483146328,0.510659805599134,0.00690559163238271,366.991526666237
"2308",38,28,0.0856474350654986,0.00151137628208729,0.422949814237654,0.578620930546895,0.620143986798357,0.907371595719356,0.00717752558156145,1.5373157726553e-08,8.04266394941549e-08,0.0854507828992852,0.768129253463206,0.231870746536794,3.37782750932402e-05,0.989546788651311,0.0104194330735959,660030.755387619,588495.1975476,89704.1890816763,1.0866631555208,2375.43565929309,-0.000705648126911838,53966.9480868906,0.455764575139619,0.00683001766542089,283.99312466844
"2309",16,22,0.24345376446431,0.00202272137306631,0.732708734944463,0.588969230726361,0.993596331630833,0.990924645507116,0.000188676140154033,0.000567385844341351,9.54443072964834e-11,0.00831929241294429,0.585821162977797,0.414178837022203,0.0591245880803253,0.0122682973480329,0.928607114571642,149254.857113119,2831302.72989627,94131.4635127783,1.90851747137727,838.206313589588,-2.41388184926472e-05,78311.4577013475,0.949477784412447,0.00806496839460218,56.9883647630922
"2310",5,7,0.633167552811117,0.0012195498364279,0.745322110997513,0.87009840100538,0.171401752578095,0.999349229427481,1.98702122546966e-07,5.09683748827554e-12,0.000650568435674639,3.4296254998834e-09,0.0406298766073407,0.959370123392659,0.340861418219066,0.657696526853554,0.00144205492738046,1009729.07134378,1164586.51078865,17925.9123133961,2.85347341877641,1897.74707427993,-0.000468456957929302,92480.9501419077,0.131438657303806,0.00787416343263932,117.357280674018
"2311",34,2,0.911990896498179,0.0013099639207276,0.634099576531444,0.320150550133549,0.765334561602212,0.022134931498704,0.935728753794497,0.00183194245070427,1.26347795017442e-13,0.0403043722559678,0.248527664683105,0.751472335316895,0.097641778032057,0.901608455011335,0.000749766956608417,413318.530132994,108062.895652838,57222.3409549333,1.74778164805146,941.230935208499,-0.000360716729678679,52537.6653517014,0.533595252472442,0.00778565452990588,230.344752714364
"2312",6,16,0.39552290914841,0.00225964877280407,0.438557626397815,0.7377461401443,0.31000156945549,0.497141402826462,0.502857826474554,6.85730096102706e-07,2.87704158326013e-27,8.49688876236613e-08,0.824977737284553,0.175022262715447,0.714881141323051,0.157097361194605,0.128021497482344,674911.594499834,2589522.16965146,46403.0389974359,2.18052597645903,2629.05548917688,-0.000391718316953629,47938.4169010154,0.428551323954016,0.00756863742240355,15.9514028809033
"2313",44,4,0.127313682590169,0.00208133808877552,0.844398088436574,0.38241264403332,0.262985156821087,0.017398038764245,0.275832333977091,0.659395209695432,0.0418364269771154,0.00553799058611651,0.349617008266479,0.650382991733521,0.114821538195647,0.885010462025936,0.000167999778417186,822811.172934249,2817046.7252587,28265.0470188819,0.831482912234496,487.480223786086,-0.000550108392408583,27236.6202487319,0.926363737138454,0.00481081612860435,75.2314270579722
"2314",41,39,0.179038550701574,0.00119899448264972,0.821482629945967,0.315153276287019,0.201670659545343,0.0129163061037719,0.328323240580233,2.467582066883e-09,0.65876036166119,8.91872228069501e-08,0.992990828054284,0.00700917194571648,0.484447583016548,0.380061427415787,0.135490989567665,1642912.90841717,853443.775379565,32602.1095884498,2.920525405769,1386.33616171218,-0.000863609488755465,31471.4481242117,0.0758885318716057,0.00405391625776188,52.5502861663699
"2315",47,36,0.621028542214981,0.0023955448343826,0.372886272049509,0.197961839821655,0.182216427982785,0.0320227507493172,0.940327001461225,0.000222855777235255,3.84024337025551e-13,0.0274273920118385,0.844865657982546,0.155134342017454,0.0247186119281453,0.975272914483552,8.47358830245535e-06,92018.448990304,2655446.79355575,21930.792783387,1.13950618313043,1609.36179960892,-0.000265688841941301,121121.442324802,0.493395170874428,0.00877664919842267,202.666161452187
"2316",28,31,0.16485050879803,0.00128085406669765,0.609139636564068,0.525114572797902,0.419559054691345,0.306824209313172,0.179941094688612,1.92710704350494e-06,0.513221568077747,1.1200813425889e-05,0.842481259816397,0.157518740183603,2.26793854847819e-06,0.999996463115792,1.26894565899604e-06,1196056.16033636,680934.416286182,99465.8357612789,3.82427958091721,1025.43331491388,-0.000331455937060528,138318.163965159,0.235789413796738,0.00350981543880887,318.129791926034
"2317",0,5,0.285550306710252,0.00134997686973191,0.31491040202789,0.394873177257832,0.920598092356231,0.377476237536581,0.447689010885392,0.000155509659791877,0.174679230936874,1.09813613840808e-08,0.989597115735182,0.0104028842648182,0.282721098252356,0.392880396788569,0.324398504959076,237580.067778938,1427063.43237078,10484.5056105405,3.39435410215752,1259.27869202942,-0.000565561198689975,181968.734125403,0.553031425473746,0.000562072360808961,76.0521300924942
"2318",3,2,0.472527661571582,0.00113559545725002,0.499712717600632,0.467532024036627,0.27629334284924,0.1404302532016,0.286461399449557,0.0027501736053392,0.0575003783130641,0.51285779543044,0.324138526066438,0.675861473933562,0.0486073663309645,0.887317373263494,0.0640752604055417,511608.71239705,2140935.4496724,11417.5521440338,2.1546476523974,1967.56719126925,-0.000291983027902897,18441.3628569746,0.212880351934582,0.00667604698636569,351.637124089664
"2319",33,7,0.720931829200522,0.00105672612496419,0.662541062918026,0.668930032616481,0.324579704904463,0.865042263297793,0.134941562583322,1.61504146538696e-05,6.69928533189793e-10,2.30343030344462e-08,0.991393492778877,0.00860650722112336,0.000273760658709984,0.907054542449608,0.092671696891682,1469100.60876142,1639829.32454674,78507.1416643914,3.44999360811547,576.000811304897,-0.000111624893217813,25600.9453750448,0.769384578822646,0.00562184574325453,226.041622877028
"2320",15,24,0.665339938757871,0.00248486199918669,0.072200924300123,0.89752663830528,0.847933458061889,0.0900995815613994,4.68572207495459e-06,0.902244612110431,6.09668118198592e-13,0.00765112060548527,0.995696239573848,0.00430376042615196,9.1191102425841e-09,0.944721452010126,0.0552785388707639,767077.704360243,2887560.07911405,48655.8308491949,1.79653103461838,2397.99157454446,-8.69060309184715e-05,115947.714399954,0.35685661341995,0.00557456950058229,214.913613101933
"2321",27,36,0.593093288425193,0.00221678940054029,0.206618533737492,0.156923213291448,0.651900819786824,0.000440866782518133,0.0601639777348485,0.560957316531516,0.00593742627454027,0.372500412676577,0.971883702833643,0.0281162971663571,0.69750435354833,0.300207940013148,0.00228770643852221,277860.013986938,1399235.52681925,92200.883568963,0.516027029877296,1546.69837253354,-0.000896813639022876,118122.276438371,0.147598540389445,0.00303017800760805,155.04142229897
"2322",18,3,0.073109488364798,0.0023668734645925,0.919327552025206,0.424640373396687,0.303071947440039,0.197294956659636,0.691963130239409,8.68969609114921e-08,0.110741826203561,4.32599653888546e-13,0.99829659125015,0.00170340874984986,0.078415382756739,0.578593160709834,0.342991456533427,1101229.15647319,966891.841697506,50970.530069666,4.1207313560904,775.178316250443,-0.0003212559428229,157629.878862499,0.641771208541468,0.00898160030667553,196.777370702522
"2323",41,35,0.0391852387944469,0.00210545232851175,0.291753707043827,0.811637884471565,0.498037335504778,0.18127965045584,0.289541246430977,1.7806690140748e-13,0.529179099865965,3.24704104971429e-09,0.805193917298116,0.194806082701885,0.236882242943554,0.739565067526486,0.0235526895299599,445657.047059387,1764193.58245796,88776.4936727472,1.85650910907541,809.824024852365,-0.000694039047758561,86210.2278653765,0.810890764703509,0.00521613950321101,254.749467381556
"2324",42,40,0.6934227259835,0.00215353900799644,0.338013822557405,0.135873245352414,0.525398275246844,0.0821838719495459,0.23851403807162,0.0187105085749303,0.660507619141855,8.39622620490271e-05,0.697259481423751,0.302740518576249,0.000183292912460592,0.752141450502687,0.247675256584853,52181.3052068464,1556607.48237278,63518.2904568501,3.98152598855319,2183.64812954143,-0.00081262500962941,14551.3119034877,0.386417223836761,0.00712043768319767,358.108256442379
"2325",19,29,0.447176772109722,0.0016281698487245,0.85153420682298,0.285845815781504,0.0699808807438239,0.954499094885147,0.0423143827379353,5.29187876873567e-06,4.72836582041668e-05,0.00313394683994543,0.322743421485633,0.677256578514367,0.0171415933178735,0.49953260775395,0.483325798928176,1395706.02588868,1986931.11557979,96805.942278821,1.27175096845138,2719.72409483418,-0.000831065647338983,169558.985040057,0.0914439902082086,0.00611591580241453,375.802894364856
"2326",11,32,0.09437669034719,0.00141081713668304,0.300825871815905,0.700247917773668,0.944021574258804,0.996289160348888,0.000425314572926349,1.13630800060518e-05,0.00320925729419105,6.49047039885023e-05,0.706010013309046,0.293989986690954,0.567605437839432,0.347591637533713,0.0848029246268552,1717184.41964546,2406442.63161812,4577.94629270211,1.67999939827481,1020.86136168428,-0.000413694256083109,38526.301819802,0.331743953034747,0.00244640953882015,364.758177207643
"2327",1,14,0.57033720879741,0.00163299398811068,0.142946757676546,0.0283875912381336,0.339461586026009,0.121322961654074,0.0027722921645246,0.000163635232935206,0.853621831784871,0.0221192791635952,0.999865149887065,0.000134850112934618,0.00988210250948019,0.95776308970301,0.0323548077875098,1253000.66116685,454200.822988059,72017.0947157312,3.91850869366317,1676.51592061482,-0.000613010598642286,36113.1532836589,0.967490289281122,0.00595310307197971,117.754719591932
"2328",39,24,0.0160263836814789,0.00167724575135158,0.280272628536914,0.987811360054184,0.687151942045893,0.363288461836655,0.55622051580987,2.69346806743251e-17,0.0804886046559328,2.41769754209062e-06,0.977020724397321,0.0229792756026794,0.645920003343205,0.351003955041295,0.00307604161549992,599458.092452958,139378.769269679,79240.5781792477,2.11670365297352,689.391804600134,-0.000973333200032357,45689.7772350931,0.408988261255436,0.00442241686023073,162.830180587806
"2329",21,30,0.475618674893398,0.00176562156826491,0.196706151445396,0.160938968528062,0.296102171039674,0.878149464826191,0.0163434299708933,2.95640967465285e-05,2.16773001952777e-05,0.105455863805974,0.896136802687395,0.103863197312605,1.09878190648713e-05,0.893041904998475,0.10694710718246,908019.214047119,2487637.28646096,23381.8128844723,2.67199945761473,1290.89614250325,-0.000753619984360412,188016.397335741,0.276844999217428,0.00658626606020727,38.8297771198209
"2330",26,42,0.852901537331729,0.00229466493286076,0.257349157151766,0.803902593965176,0.986449868772179,0.0332867772523235,0.000631813491816064,0.440811716174461,0.525268712451978,9.80629421393243e-07,0.988202463165938,0.0117975368340623,0.865224464128302,0.0158877458182355,0.118887790053463,379036.310617346,1700331.60586841,95728.5094491672,3.59982070219005,408.862181546167,-0.000236823439362924,154481.120707496,0.448372907273006,0.00458960847688373,231.216569537669
"2331",20,21,0.271149723421363,0.00148136215320905,0.484035293951165,0.787327568843029,0.257829167658929,0.983041133776368,0.0169581014077169,7.62199159044261e-07,2.61665722920047e-09,9.85964065836833e-14,0.453032356652024,0.546967643347976,0.00258769741340191,0.958527133859042,0.0388851687275564,1298633.92960466,153857.768706512,14088.7182555161,1.04922779595479,1356.00143538229,-0.00014462388433516,48133.7912539311,0.502504457305185,0.00854893325205543,30.5826195389964
"2332",1,8,0.521072902104887,0.00132119110400323,0.954664812749252,0.471823429279029,0.281772697500419,9.80121451181164e-05,0.580927209445212,0.00453259724633104,0.414442177261274,3.902064878991e-09,0.0111567916883719,0.988843208311628,0.00480235644020471,0.277786757332382,0.717410886227413,1342702.9234604,951966.694844887,13585.1069018245,3.92762426270288,656.26344948262,-0.000728041629216168,180792.536948138,0.573166053283494,0.00583631589437136,126.466576470667
"2333",24,0,0.351071496090619,0.0019773971768585,0.691141996942461,0.338594710878097,0.931558882265817,0.908817213065496,0.00262069462603983,2.07494818028727e-09,0.0166925914790237,0.0718694987544919,0.993741358703857,0.00625864129614298,0.00530554793493991,0.988805533382688,0.00588891868237181,344042.897916399,1468824.4081079,62473.5264510382,4.73572784821503,732.526223590598,-0.000852869119369425,20847.9392035224,0.0699551943526603,0.00414674598151469,175.804958660994
"2334",43,41,0.256032188998163,0.00224271166265011,0.514981600597966,0.250462968440261,0.595440464776475,0.316896746378365,0.568449515521144,0.0158104446360978,8.3885819322168e-08,0.0988432095785744,0.23391786471753,0.76608213528247,0.00303839842398694,0.996961573009042,2.85669715725588e-08,1151878.89737869,2367898.44241692,90320.8424998447,4.96580404101987,1987.19458115473,-0.000514189295116812,28587.2941794514,0.669018168968614,0.00891319822077756,22.0739276418462
"2335",13,3,0.848077188574476,0.00220210463034688,0.0819806899665855,0.651343737812713,0.249664684529416,0.941009498094301,0.0544716296601755,3.83252624999557e-06,3.09681159820135e-05,0.00448407160329163,0.987165549157223,0.0128344508427767,0.463259108316587,0.512999337365364,0.0237415543180492,550828.988771886,1364964.36901158,51960.3182110004,3.30534906548564,1144.42735375836,-0.000930767143645789,184467.128262622,0.983960383601952,0.00493193704673671,88.8534532461315
"2336",47,17,0.640581524161715,0.00109053623780492,0.239245125283487,0.766860756874085,0.129431727665942,0.888294031818379,0.104467733330088,3.67222220038158e-08,0.000676480909922519,0.00656171721938917,0.113139567140777,0.886860432859223,0.969034762888068,0.0309633259119235,1.91120000880409e-06,1046288.54808351,1567713.56091835,12071.6574399266,1.96756102567771,2426.36351614632,-0.000889803358635399,60793.5320441902,0.397762295792345,0.00214227721453412,85.5328447347041
"2337",6,2,0.265554532839404,0.00186667002799804,0.831500864473637,0.128229160148185,0.22789969753474,0.886865617823409,0.0747478870435109,0.0383852848523442,1.21028073557885e-06,1.46932666605511e-20,0.750520533246666,0.249479466753334,0.012437631979738,0.850048435368205,0.137513932652057,1328677.13506473,2921994.27167885,97621.4398087468,2.96708028806606,1472.69086021557,-7.60224717878737e-05,135776.974862674,0.0315361043065786,0.00649015467844903,297.320727296546
"2338",40,19,0.441681610402698,0.00182301984144608,0.554221891614143,0.052484226541128,0.149098744420335,0.999990415152661,9.58484620143215e-06,2.30021187481929e-14,1.11474704283754e-12,6.43699058093889e-19,0.116265271783323,0.883734728216677,0.64652147482024,0.0643590498925451,0.289119475287215,589341.495859902,2871540.18511064,81763.3853519801,1.57045445345109,1204.53659710288,-0.000203948972830549,70969.626281294,0.95007197257597,0.00846069013247266,245.287967143441
"2339",49,9,0.677357737567835,0.00155924115418107,0.113613015825395,0.845083665060811,0.117677396382205,0.264696244044175,0.000321082521421131,0.330739799418101,0.404217623159223,2.52508570795266e-05,0.792345681777362,0.207654318222638,0.814143454643465,0.174331724978776,0.0115248203777593,164062.120646238,1349881.49656216,98820.9454354364,3.53378353032982,2752.8680567313,-0.000804103537446354,167855.229934212,0.311465981157962,0.00675577890736749,125.185572320782
"2340",10,9,0.288973715855996,0.00190173076022882,0.444099029588979,0.774606888282578,0.519647027896717,0.0616271087789008,0.675086180778458,0.00220611913218597,0.261080591310214,2.41291815273586e-13,0.99988354950818,0.000116450491819388,0.551406055358252,0.448593944437364,2.04384040288391e-10,1698702.10681111,2380534.61861797,35331.526187947,2.30584658564767,2498.47571793944,-0.000129601065239403,42245.1504068158,0.56679991053883,0.00838659806669573,212.858218739228
"2341",26,41,0.0997545259865466,0.00107866377384635,0.625672632146161,0.690099157562945,0.578325695304666,0.993119241202566,0.00600270343035004,6.46998460463398e-08,0.000704579558905991,0.000173411108331828,0.48733837628555,0.51266162371445,0.110685391922834,0.887579119490125,0.00173548858704154,333372.843116987,1946523.08403281,29789.2614721786,3.23971299717552,1566.12969960086,-0.00044111976142507,115353.215930081,0.265746505865827,0.00077100299439393,259.368995058769
"2342",45,38,0.375775023972732,0.00178326846691314,0.0992180498433299,0.146191121640149,0.690366777770687,0.968459750480758,0.0144646705707018,0.016570788634174,0.000302155873601351,0.000202634440764807,0.961248245757029,0.0387517542429709,0.265939606236102,0.733472963368263,0.000587430395635552,143247.436351608,2335897.33713772,7682.68675752915,3.85800236905809,2041.6364481952,-0.0005872002754407,39285.5726576818,0.244313109058421,0.008284218758723,190.963204896776
"2343",28,0,0.135336981304875,0.00228132627015468,0.595869920903351,0.562749387642834,0.0984436700865626,0.0543329315926238,0.000219261330006948,0.945439484435215,3.96416913849267e-13,8.32264175750383e-06,0.997990505399617,0.00200949460038357,0.328212625158743,0.149340588565444,0.522446786275813,1509689.50366834,340806.5580111,27325.5607627798,0.754031666306546,1661.88788547181,-0.000825511039702687,127729.5854564,0.621113964461256,0.00224431778675411,264.797079170449
"2344",40,12,0.934414939000551,0.00188169118062477,0.887660949146375,0.518377540935762,0.377241219382267,0.0095963493704399,0.205002445813229,0.00270316246787269,0.0713341034892419,0.711363938859217,0.991134943132988,0.00886505686701158,1.11506693686797e-05,0.826102367929605,0.173886481401026,728381.040003151,1042122.04774143,83637.8410211764,1.64199533003615,2011.2093944978,-0.000983974972991273,109913.111989008,0.784263589994516,0.00230073565774015,412.939669317473
"2345",32,18,0.0458804399669636,0.00200318694804795,0.892854685373604,0.882535268457141,0.391726362879854,0.79061270113944,0.0060195510735583,5.21664762848592e-07,0.198906290256006,0.00446093586623216,0.901404496706018,0.0985955032939822,0.0681881316331405,0.860138284022318,0.0716735843445414,460514.525937382,2956699.7386585,64007.687297184,1.2334176206775,2467.9993471466,-0.000841397485879716,177457.461224985,0.770832414191682,0.00306687064559548,50.0387177541386
"2346",45,26,0.0226009559782688,0.00174336504354957,0.70793625386199,0.965455887583084,0.34594987313496,0.732959816964125,0.0419697343135283,0.00320841546930154,9.76565520502423e-23,0.221862033253045,0.618322323113192,0.381677676886808,0.0550852995288303,0.788394139096264,0.156520561374906,1180982.25595756,1825469.58922874,87494.06909151,1.82657582262997,2537.94715312123,-0.000438413187488914,84255.7901614055,0.853448840051424,0.00768397277112584,328.708124186844
"2347",36,37,0.892120448013535,0.00194216085992637,0.0693986928719096,0.590948700890876,0.670189619620796,0.999789301544661,0.000184263721704503,1.01963479282337e-10,9.91204418592971e-16,2.64346316703943e-05,0.610600916458839,0.389399083541161,0.829209640152806,0.170680284732172,0.000110075115021712,191048.048059456,500067.955479026,56801.6755529679,2.45295666332473,672.392261935398,-0.000374125833427533,69951.8814471958,0.657153109023347,0.00380868466810323,167.377306835633
"2348",2,29,0.836249007443478,0.00123245306727942,0.653680869881064,0.0820691907615401,0.978873343190644,0.420889085771167,0.579088618664374,1.79097705485305e-07,4.74698247722806e-20,2.21164667538917e-05,0.982461808319358,0.0175381916806417,0.00125970368935101,0.803286549663149,0.1954537466475,120747.619772796,2275071.16642781,3944.40908590332,4.36720056581544,1183.47095429525,-5.7643131960649e-05,55651.6117755382,0.196350227727089,0.00746535316480673,237.53695277595
"2349",22,33,0.358880287921941,0.00211982231188565,0.354812515410595,0.621806929111481,0.744802659247071,0.830312235825652,0.162475289402362,2.66312882084069e-13,1.58663099585916e-05,0.00719660846176194,0.960456205832671,0.0395437941673288,0.184236834359639,0.0812527903416018,0.734510375298759,1413268.4409935,1227468.32857607,25293.6332407407,4.27329357964569,2126.76425921172,-0.000471570565060247,194922.357261239,0.05739896037383,0.00426213040151633,180.07175869206
"2350",37,43,0.53365318617716,0.00180533957631327,0.227507583855186,0.243662889893167,0.851287781319115,0.0075249712548679,0.796131460198992,0.187018498719582,0.00921604291368321,0.000109026912875991,0.0207233323773443,0.979276667622656,0.604858595184052,0.313662115817574,0.081479288998374,717204.942501616,194914.719464723,20630.8445357718,4.45730904876487,2444.79177736863,-0.000158835733751766,80824.0215737897,0.542026245486923,0.00275242163443007,354.070732173231
"2351",35,6,0.190127451413614,0.00216177806160878,0.928651559613645,0.0667039791308343,0.043234476831276,0.674143253915329,0.137343983777816,0.0173707413874284,0.00165536767409598,0.16948665324533,0.930561033747575,0.0694389662524252,0.496347134181063,0.490986797609917,0.0126660682090196,1381526.18962107,2533429.56831912,38353.2298756763,0.805813857169123,518.591254042462,-0.000284066764563322,112238.980940892,0.823344222046435,0.0073006229327945,404.101255259151
"2352",22,25,0.953354295334639,0.00124071715854807,0.648220727927983,0.906957939222921,0.809796952242032,0.00380613120271331,0.800956023022429,0.152389925833828,0.0428453615626808,2.55837834869122e-06,0.849998707628872,0.150001292371128,0.0608440320018654,0.910867548310347,0.0282884196877881,1601533.04099757,1501891.51574392,76863.9525824692,3.7011573417217,1722.64880731516,-0.000955684439514298,88164.6237711539,0.363289002929814,0.00115852707409649,96.0454199228436
"2353",20,27,0.757601541982126,0.00235993397725862,0.521972435778007,0.273001437506173,0.198045474179089,0.460849806773216,0.0333156536844904,0.320726054980679,0.134936729485842,0.0501717550757721,0.920626698768339,0.0793733012316611,0.000240593791915583,0.998444805699454,0.00131460050863025,1734554.1469669,768019.007812254,37875.263632508,0.567865171347512,1865.33579044789,-6.74773914949037e-05,155850.555207726,0.714851611307822,0.00367790819858084,271.177139659831
"2354",23,34,0.705613687837194,0.00170297843042295,0.802341614752077,0.53204918424366,0.829510491774417,0.126899738281529,0.300100809063541,1.47830020369595e-05,0.299578328431264,0.273406341221629,0.0994687462438066,0.900531253756193,0.00058124955675734,0.524555552718707,0.474863197724535,1431731.81492602,1674400.81200097,60941.3389395922,2.39325321840472,1852.42891422287,-0.000961017765637953,194272.113940679,0.972486543536652,0.00700876640754286,278.733745669434
"2355",15,43,0.458568134706304,0.00117244327897672,0.212333834003657,0.914441654563416,0.548148963663261,0.311496910661666,0.688503088622322,7.86915563952505e-11,2.5672797349429e-10,3.80591987807632e-10,0.414971170500436,0.585028829499564,0.00116698336308679,0.985709481970256,0.0131235346666567,1446184.72942058,2707078.1344478,58488.1637201179,4.15289791971911,2061.36976357736,-0.000999182800073177,131371.787433309,0.728774358255323,0.00791379981225007,35.6402119296603
"2356",33,31,0.212376215370209,0.00150061268013204,0.131109836590476,0.605719938734546,0.23207139328355,0.3438974545694,0.656043098164071,1.92553163326003e-08,2.03357268844956e-07,5.9224653943767e-05,0.488189532252196,0.511810467747804,0.000139509771634622,0.998896488187657,0.000964002040708539,478884.111951571,1256228.59171825,24146.8986340333,2.37951456010691,1224.90516305715,-0.000641240709391423,162057.960012753,0.0291927263024263,0.00472654501827783,293.019250415778
"2357",3,34,0.427921023302549,0.00145119113604422,0.751594858469907,0.353982272159774,0.830226354508195,0.0712186118033564,0.0329577161212792,2.95723464789629e-08,0.895819485613365,4.15688965298906e-06,0.99487337929929,0.0051266207007102,0.222950547515931,0.704269935092714,0.0727795173913554,791209.965652786,2699034.24109099,33673.69989492,3.63787796736113,1920.88893732987,-0.000137235634885728,97157.5968219258,0.843174305350985,0.00644599171339767,109.495324752945
"2358",2,13,0.992180723520927,0.00201781327549485,0.981071081955452,0.79416065238649,0.150236648542341,0.00210092394071782,7.42318467421687e-09,0.23394651386522,0.000590277229031709,0.763362277541846,0.999961586207453,3.84137925467314e-05,0.00751859449968685,0.888483236823434,0.103998168676879,969837.262921035,2298378.64489295,34660.5265385006,1.99607775828103,901.655954711139,-0.000799252781218383,121925.927939737,0.863228160683066,0.00722165172729176,380.325472631492
"2359",36,44,0.870020937770908,0.00185397028458188,0.46020664536627,0.179477807444055,0.469130681345705,0.113445879182551,0.545722205942126,1.34226375870799e-06,0.00619543500554913,0.334635137606015,0.924419185615722,0.0755808143842783,0.966915235703901,0.0330615930455244,2.31712505747145e-05,27900.4503395408,2980365.47685508,69206.5383556765,3.01850477413856,2315.40615395457,-0.00050482962683076,174578.840348695,0.631347972801886,0.00197623386800289,222.462406918081
"2360",39,20,0.574302808650234,0.00249241848263191,0.472675530519336,0.755888683870435,0.896837028679438,0.214833945868418,0.630043398317008,0.0546874369704773,0.00926649745621753,0.0911687213878792,0.976659663236667,0.0233403367633335,0.0365893307243339,0.957031540895371,0.00637912838029481,612917.347372044,251140.490658581,93959.9799078424,0.694543931299122,2363.31043760478,-0.000163855921982322,73849.858235335,0.585175764313899,0.00339389607021236,206.057009289879
"2361",13,28,0.764417196578905,0.0010029499383457,0.381356332367286,0.748966617200058,0.706953926288988,0.352402838526985,0.647122446367106,9.75573338981395e-05,0.00037715777200946,1.48509965352426e-15,0.999544915010728,0.000455084989272395,0.00165024138934298,0.985889432440704,0.0124603261699526,376038.83548826,1180767.39185024,19629.1059784126,2.26264563979348,1697.21474734508,-4.721177584026e-05,147700.588669832,0.475895516916644,0.00606409754170687,143.879695573635
"2362",11,20,0.879322537478432,0.00143631537905661,0.00984312342945486,0.18117879652651,0.951770917158574,0.022065465215343,0.796606962902809,0.00527484846003099,3.51069255434581e-05,0.176017616496273,0.436632644934272,0.563367355065728,0.375794576209365,0.610109527230614,0.014095896560021,1762984.14089112,2211828.69062293,26378.2568462193,4.0550310407544,562.216370778158,-0.000351676081204787,152908.431965625,0.80907067602966,0.00526766942013172,60.7066845735535
"2363",46,40,0.331064306148957,0.00147474381042062,0.507227148590609,0.109658550035674,0.537823715915438,0.425637990516505,0.57395172523337,0.000410271312175875,1.17471293202801e-08,1.19082001923656e-09,0.0858386331585166,0.914161366841483,0.000561148592754564,0.0904333315276526,0.909005519879593,1569383.42727022,377004.183505196,85405.0895732362,4.62355018137372,637.106680264696,-0.000529878545668908,75256.9480190868,0.41226905276766,0.00394501265612082,312.280968715902
"2364",8,25,0.338758046910749,0.00157558148087235,0.0483923634467646,0.558446424717549,0.608422286366113,0.618690917470685,0.374481294369626,3.63659454983537e-06,0.00682415145315995,1.11979270819408e-10,0.0448310152420117,0.955168984757988,0.00272441183662422,0.0086118384129009,0.988663749750475,1088387.12722622,63207.1424787864,55110.5540227145,1.48236949196202,2521.37467835844,-0.000480349717859644,125905.018708145,0.431480260491371,0.00489274926301907,9.95232079834677
